                1563                   3                   3                   2                   1                   2                   7                   0                   0                   1                   2                   0                  -1                   2                   2                  -1                   5                  12
                1564                   2                   4                   2                   1                   2                   7                   4                   3                   1                   0                   0                  -1                   5                   2                  40                   3                  24
                1565                   1                   3                   2                   1                   2                   4                   0                   1                   1                   2                   2                  -1                   1                   1                  -1                   1                  20
                1566                   3                   3                   2                   1                   2                   7                   3                   3                   2                   0                   0                  -1                   5                   2                  -1                   7                   9
                1567                   1                   4                   6                   1                   2                   7                   0                   0                   1                   4                   0                  -1                   3                   2                  -1                   8                  10
                1568                   3                   3                   2                   1                   2                   7                   4                   3                   4                   1                   0                  -1                   2                   2                  -1                   1                  21
                1569                   1                   2                   0                   1                   1                   7                   0                   0                   4                   2                   0                  -1                   3                   2                  -1                   5                  19
                1570                   3                   1                   2                   1                   2                   7                   4                   4                   4                   1                   0                  -1                   2                   1                  -1                   2                  21
                1571                   2                   1                   9                   1                   1                   3                   1                   7                   3                   2                   2                  -1                   1                   1                  -1                   1                  20
                1572                   1                   2                   2                   1                   2                   1                   3                   3                   4                   1                   1                  -1                   1                   2                  -1                   1                  22
                1573                   3                   3                   2                   1                   1                   4                   0                   0                   4                   1                   2                  -1                   1                   2                  -1                   1                  24
                1574                   3                   3                   2                   1                   2                   7                   1                   7                   1                   2                   0                  -1                   3                   2                  -1                   1                  22
                1575                   1                   2                   2                   1                   2                   7                   3                   3                   4                   0                   0                  -1                   5                   2                  -1                   1                  20
                1576                   3                   3                   4                   1                   1                   4                   4                   4                   3                   0                   2                  -1                   1                   2                  40                   3                  21
                1577                   3                   2                   2                   1                   1                   1                   1                   1                   1                   4                   2                  -1                   1                   2                  -1                   8                  27
                1578                   2                   3                   7                   1                   1                   7                   0                   8                   0                   2                   0                  -1                   2                   2                  -1                   5                   1
                1579                   3                   2                   2                   2                   2                   1                   1                   2                   1                   3                   0                  -1                   1                   2                  -1                   4                   5
                1580                   1                   2                   2                   1                   2                   7                   1                   0                   0                   2                   0                  -1                   3                   2                  -1                   4                  15
                1581                   1                   3                   2                   1                   1                   7                   1                   1                   1                   3                   0                  -1                   4                   1                  -1                   1                  17
                1582                   1                   3                   2                   1                   1                   1                   1                   1                   4                   4                   2                  -1                   1                   2                  -1                   5                  20
                1583                   3                   4                   2                   1                   1                   7                   1                   1                   1                   0                   0                  -1                   5                   1                  -1                   1                  18
                1584                   2                   4                   2                   2                   2                   8                   4                   1                   3                   3                   2                  -1                   1                   2                  -1                   7                   9
                1585                   1                   4                   2                   1                   1                   7                   1                   7                   1                   0                   0                  -1                   5                   2                  -1                   1                  20
                1586                   2                   1                   2                   3                   2                   7                   0                   8                   0                   0                   0                  -1                   5                   2                  -1                   8                  98
                1587                   3                   5                   0                   2                   2                   4                   1                   1                   1                   2                   2                  -1                   1                   2                  -1                   1                  17
                1588                   3                   3                   2                   1                   2                   7                   1                   0                   4                   0                   0                  -1                   5                   2                  -1                   2                  21
                1589                   2                   3                   2                   1                   1                   7                   1                   1                   1                   0                   0                  -1                   5                   2                  -1                   1                  16
                1590                   1                   2                   2                   1                   2                   2                   2                   0                   2                   7                   2                  -1                   1                   2                  -1                   1                  21
                1591                   3                   2                   2                   1                   1                   1                   1                   1                   1                   1                   2                  -1                   1                   2                  -1                   5                  20
                1592                   2                   3                   2                   1                   1                   7                   1                   3                   1                   1                   0                  -1                   5                   2                  -1                   5                  20
                1593                   1                   3                   2                   1                   2                   7                   1                   3                   1                   2                   0                  -1                   3                   2                  -1                   5                  20
                1594                   3                   2                   2                   1                   1                   1                   1                   1                   1                   1                   2                  -1                   1                   2                  -1                   1                  24
                1595                   3                   4                   2                   1                   2                   1                   3                   3                   3                   1                   2                  -1                   1                   2                  -1                   1                  21
                1596                   3                   3                   2                   1                   2                   3                   1                   1                   4                   2                   2                  -1                   1                   2                  -1                   1                  25
                1597                   3                   1                   2                   1                   1                   7                   0                   0                   1                   2                   0                  -1                   2                   2                  -1                   5                  19
                1598                   1                   3                   2                   1                   2                   7                   3                   0                   1                   3                   0                  -1                   2                   2                  -1                   5                  18
                1599                   3                   3                   2                   1                   1                   7                   1                   1                   1                   2                   0                  -1                   3                   2                  -1                   1                  15
                1600                   1                   2                   2                   1                   1                   1                   1                   1                   1                   3                   2                  -1                   1                   2                  -1                   1                  21
                1601                   3                   3                   2                   1                   2                   2                   8                   1                   1                   2                   2                  -1                   1                   2                  -1                   5                  27
                1602                   2                   2                   2                   1                   2                   2                   1                   1                   1                   3                   2                  -1                   1                   2                  -1                   1                  25
                1603                   3                   3                   2                   1                   2                   7                   1                   1                   1                   2                   0                  -1                   3                   2                  -1                   1                  16
                1604                   1                   2                   2                   1                   2                   7                   1                   1                   1                   1                   0                  -1                   5                   2                  -1                   7                  15
                1605                   3                   2                   2                   2                   2                   7                   1                   7                   1                   2                   0                  -1                   5                   2                  -1                   2                  98
                1606                   3                   2                   0                   1                   2                   7                   0                   0                   1                   0                   0                  -1                   3                   2                  -1                   8                   8
                1607                   2                   3                   2                   2                   2                   7                   1                   7                   1                   3                   0                  -1                   3                   2                  -1                   1                   9
                1608                   3                   1                   2                   3                   2                   7                   0                   0                   1                   1                   0                  -1                   3                   2                  -1                   4                   9
                1609                   3                   2                   2                   1                   1                   7                   7                   1                   0                   3                   0                  -1                   5                   2                  -1                   5                   7
                1610                   2                   1                   0                   3                   2                   0                   0                   7                   1                   3                   2                  -1                   1                   2                  -1                   7                  15
                1611                   2                   2                   5                   1                   2                   7                   1                   7                   1                   3                   0                  -1                   3                   2                  -1                   1                  27
                1612                   3                   4                   8                   1                   1                   7                   3                   1                   1                   2                   0                  -1                   3                   2                  -1                   1                  18
                1613                   1                   3                   2                   1                   1                   7                   0                   7                   1                   0                   0                  -1                   5                   2                  -1                   1                  27
                1614                   2                   4                   2                   1                   1                   1                   1                   1                   1                   2                   2                  -1                   1                   2                  -1                   1                  23
                1615                   3                   3                   2                   1                   2                   7                   0                   0                   1                   1                   0                  -1                   3                   2                  -1                   2                  17
                1616                   2                   3                   2                   1                   2                   7                   0                   0                   1                   3                   0                  -1                   2                   2                  -1                   5                  15
                1617                   3                   3                   2                   1                   1                   2                   1                   1                   1                   1                   2                  -1                   1                   2                  -1                   1                  20
                1618                   2                   3                   2                   2                   2                   7                   1                   7                   4                   0                   0                  -1                   3                   2                  -1                   1                  20
                1619                   2                   2                   2                   2                   1                   7                   3                   1                   1                   0                   0                  -1                   5                   2                  99                   3                  19
                1620                   3                   4                   2                   1                   2                   1                   1                   3                   3                   2                   2                  -1                   1                   2                  -1                   2                  21
                1621                   2                   8                   0                   1                   2                   7                   1                   1                   4                   0                   0                  -1                   5                   2                  -1                   1                  27
                1622                   3                   4                   2                   1                   2                   7                   0                   0                   1                   2                   0                  -1                   2                   2                  -1                   1                  15
                1623                   2                   1                   2                   1                   2                   4                   0                   1                   1                   3                   2                  -1                   1                   2                  -1                   7                  20
                1624                   1                   2                   2                   1                   1                   1                   9                   0                   1                   3                   2                  -1                   1                   2                  -1                   5                  18
                1625                   3                   4                   2                   1                   2                   7                   0                   1                   3                   2                   0                  -1                   3                   1                  -1                   2                  12
                1626                   3                   2                   5                   1                   2                   2                   0                   0                   3                   0                   2                  -1                   1                   2                  -1                   5                  19
                1627                   3                   2                   5                   1                   2                   1                   0                   7                   1                   5                   2                  -1                   1                   2                  -1                   7                  20
                1628                   2                   4                   2                   1                   2                   7                   3                   4                   1                   0                   0                  -1                   5                   2                  -1                   2                  98
                1629                   2                   4                   2                   1                   2                   7                   1                   1                   0                   0                   0                  -1                   5                   2                  -1                   6                  26
                1630                   1                   3                   5                   2                   1                   7                   1                   7                   1                   0                   0                  -1                   5                   2                  -1                   1                  18
                1631                   1                   3                   1                   1                   2                   0                   0                   1                   1                   4                   2                  -1                   1                   2                  -1                   7                  13
                1632                   3                   3                   5                   2                   2                   7                   7                   8                   1                   5                   0                  -1                   3                   2                  -1                   1                  21
                1633                   2                   4                   5                   1                   1                   1                   1                   1                   1                   4                   2                  -1                   1                   2                  -1                   5                  15
                1634                   3                   4                   5                   1                   1                   7                   3                   4                   1                   0                   0                  -1                   5                   2                  -1                   5                  20
                1635                   2                   2                   5                   1                   2                   7                   7                   1                   2                   2                   0                  -1                   3                   2                  -1                   1                  16
                1636                   2                   4                   5                   1                   2                   7                   1                   1                   0                   2                   0                  -1                   3                   2                  -1                   8                  98
                1637                   2                   5                   5                   1                   2                   7                   1                   1                   4                   1                   0                  -1                   3                   2                  -1                   1                  19
                1638                   1                   4                   2                   1                   1                   7                   1                   8                   1                   0                   0                  -1                   5                   2                  -1                   5                  19
                1639                   3                   2                   5                   1                   2                   7                   0                   7                   0                   3                   0                  -1                   2                   2                  -1                   5                   9
                1640                   2                   1                   5                   1                   1                   1                   1                   7                   1                   1                   2                  -1                   1                   2                  -1                   1                  23
                1641                   3                   2                   5                   1                   1                   1                   1                   8                   0                   2                   2                  -1                   1                   2                  -1                   8                  16
                1642                   2                   4                   5                   1                   1                   1                   1                   1                   0                   2                   2                  -1                   1                   2                  -1                   1                  20
                1643                   1                   4                   2                   1                   1                   1                   1                   8                   3                   2                   2                  -1                   1                   2                  -1                   5                  23
                1644                   1                   2                   5                   1                   2                   7                   1                   1                   2                   1                   0                  -1                   5                   2                  -1                   1                  19
                1645                   2                   3                   2                   1                   2                   1                   1                   0                   1                   2                   2                  -1                   1                   2                  -1                   2                  16
                1646                   2                   3                   5                   1                   2                   1                   0                   4                   4                   3                   2                  -1                   1                   2                  -1                   5                  22
                1647                   1                   3                   2                   1                   1                   1                   1                   1                   1                   3                   2                  -1                   1                   2                  -1                   5                  18
                1648                   3                   4                   5                   1                   1                   7                   1                   1                   1                   2                   0                  -1                   3                   2                  -1                   5                  16
                1649                   1                   3                   2                   1                   2                   2                   1                   8                   1                   3                   2                  -1                   1                   2                  -1                   5                  20
                1650                   1                   3                   2                   1                   2                   1                   0                   0                   1                   2                   2                  -1                   1                   2                  -1                   5                  19
                1651                   3                   1                   5                   1                   2                   0                   8                   7                   0                   3                   1                  -1                   1                   2                  -1                   2                  17
                1652                   2                   4                   5                   1                   2                   7                   8                   1                   1                   2                   0                  -1                   2                   2                  -1                   7                  11
                1653                   3                   3                   2                   1                   1                   1                   1                   1                   1                   3                   2                  -1                   1                   2                  -1                   5                  27
                1654                   1                   2                   5                   1                   1                   1                   0                   0                   1                   5                   1                  -1                   1                   2                  -1                   2                  18
                1655                   3                   3                   5                   1                   2                   7                   1                   1                   3                   2                   0                  -1                   3                   2                  -1                   1                  18
                1656                   2                   2                   5                   1                   1                   7                   7                   1                   1                   2                   0                  -1                   3                   2                  -1                   5                  11
                1657                   1                   3                   5                   1                   2                   1                   1                   1                   1                   0                   2                  -1                   1                   2                  -1                   1                  14
                1658                   3                   2                   5                   1                   2                   7                   3                   1                   2                   2                   0                  -1                   5                   2                  -1                   1                  13
                1659                   2                   1                   5                   2                   1                   7                   8                   7                   1                   2                   0                  -1                   3                   2                  -1                   8                  15
                1660                   1                   3                   6                   1                   2                   3                   1                   0                   4                   3                   2                  -1                   1                   2                  -1                   7                  24
                1661                   2                   3                   5                   1                   1                   1                   0                   7                   1                   1                   2                  -1                   1                   2                  -1                   8                  16
                1662                   1                   2                   6                   3                   2                   3                   1                   3                   3                   1                   2                  -1                   1                   2                  -1                   2                  22
                1663                   1                   4                   5                   1                   2                   1                   1                   1                   1                   2                   2                  -1                   1                   2                  -1                   1                  22
                1664                   3                   3                   5                   1                   1                   7                   1                   3                   3                   0                   0                  -1                   5                   2                  -1                   1                  16
                1665                   2                   2                   5                   1                   1                   1                   3                   1                   3                   3                   2                  -1                   1                   2                  -1                   1                  18
                1666                   3                   4                   5                   1                   1                   7                   1                   1                   1                   0                   0                  -1                   5                   2                  -1                   1                   5
                1667                   1                   2                   0                   3                   2                   4                   0                   0                   4                   3                   2                  -1                   1                   2                  -1                   7                  23
                1668                   3                   3                   5                   2                   1                   7                   2                   7                   1                   0                   0                  -1                   5                   0                  -1                   6                  19
                1669                   3                   2                   2                   1                   1                   3                   2                   1                   3                   0                   0                  -1                   1                   2                  -1                   1                  13
                1670                   2                   3                   5                   3                   2                   7                   3                   1                   1                   0                   0                  -1                   5                   2                  -1                   2                   9
                1671                   3                   4                   5                   1                   2                   7                   1                   3                   3                   0                   0                  -1                   5                   2                  -1                   1                  10
                1672                   2                   3                   4                   1                   2                   7                   4                   7                   4                   2                   0                  -1                   3                   2                  -1                   2                  16
                1673                   1                   3                   4                   1                   2                   4                   1                   1                   3                   0                   2                  -1                   1                   2                  -1                   7                  27
                1674                   3                   3                   5                   1                   1                   7                   4                   4                   2                   0                   0                  -1                   5                   0                  -1                   6                   1
                1675                   1                   4                   5                   1                   2                   7                   1                   0                   1                   0                   0                  -1                   3                   2                  -1                   1                  16
                1676                   3                   2                   0                   3                   2                   7                   0                   0                   3                   1                   0                  -1                   4                   2                  -1                   1                  18
                1677                   2                   2                   5                   1                   2                   7                   0                   0                   0                   1                   0                  -1                   3                   2                  -1                   1                  15
                1678                   3                   3                   9                   1                   1                   7                   1                   1                   4                   1                   0                  -1                   5                   2                  -1                   1                  20
                1679                   1                   1                   5                   1                   2                   1                   0                   0                   0                   1                   2                  -1                   1                   2                  -1                   1                  98
                1680                   3                   3                   3                   1                   1                   7                   1                   1                   4                   0                   0                  -1                   5                   2                  -1                   5                  23
                1681                   2                   2                   5                   1                   1                   1                   0                   0                   0                   1                   2                  -1                   1                   1                  -1                   2                  15
                1682                   1                   3                   5                   1                   2                   7                   4                   4                   2                   0                   0                  -1                   5                   1                  -1                   2                  11
                1683                   1                   3                   2                   1                   2                   4                   1                   0                   3                   2                   2                  -1                   1                   2                  -1                   5                  25
                1684                   3                   1                   5                   1                   1                   1                   1                   7                   0                   2                   2                  -1                   1                   2                  -1                   5                  27
                1685                   2                   3                   5                   1                   1                   7                   3                   1                   3                   1                   0                  -1                   4                   2                  -1                   1                  17
                1686                   1                   3                   5                   1                   1                   7                   0                   0                   1                   6                   0                  -1                   3                   1                  -1                   2                  14
                1687                   3                   2                   5                   1                   2                   1                   8                   0                   1                   1                   1                  -1                   1                   2                  -1                   1                  22
